Year,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
1991,62,4,0,1,2,0,5,44,36,2000
1995,102,4,0,1,2,0,0,37,30,2000
1995,125,4,0,1,2,0,0,32,25,2000
1995,160,4,0,1,2,0,0,27,23,2033
1996,106,4,0,1,2,0,0,35,29,2000
1996,160,4,0,1,2,0,0,27,23,2213
1996,125,4,0,1,2,0,0,33,26,2108
1997,160,4,0,1,2,0,0,27,23,2410
1997,106,4,0,1,2,0,0,35,28,2142
1997,127,4,0,1,2,0,0,33,26,2322
2015,143,4,1,1,4,0,2,39,30,24340
2015,143,4,1,1,4,0,2,41,31,20040
2015,143,4,1,1,4,0,2,39,30,19990
2015,205,4,0,1,4,0,2,31,22,24590
2015,110,4,1,1,4,0,2,47,44,27435
2015,205,4,0,1,2,0,0,31,22,23090
2015,143,4,0,1,2,0,0,36,28,20390
2015,205,4,0,1,2,0,0,31,22,22890
2015,143,4,1,1,4,0,2,39,30,21190
2015,110,4,1,1,4,0,2,47,44,25935
2015,205,4,0,1,2,0,0,31,22,24390
2015,143,4,1,1,4,0,2,39,30,22840
2015,205,4,0,1,4,0,2,31,22,23290
2015,110,4,1,1,4,0,2,38,27,26740
2015,110,4,1,1,4,0,2,47,44,26235
2015,110,4,1,1,4,0,2,47,44,24735
2015,143,4,1,1,4,0,2,39,30,19290
2015,143,4,1,1,2,0,0,38,29,21190
2015,143,4,1,1,2,0,0,38,29,24140
2015,143,4,0,1,2,0,0,36,28,18290
2015,143,4,0,1,4,0,2,36,28,18490
2015,205,4,0,1,2,0,0,31,22,24590
2015,110,4,1,1,4,0,2,38,27,29390
2015,143,4,1,1,2,0,0,38,29,22640
2015,205,4,0,1,4,0,2,31,22,23090
2015,143,4,1,1,2,0,0,39,30,19090
2016,174,4,1,1,2,0,0,41,31,26125
2016,174,4,1,1,2,0,0,41,31,23425
2016,174,4,1,1,4,1,2,42,31,26500
2016,174,4,1,1,2,0,0,41,31,22300
2016,158,4,0,1,4,1,2,40,27,18640
2016,158,4,1,1,4,1,2,41,31,22040
2016,174,4,1,1,4,1,2,42,31,22200
2016,158,4,1,1,4,1,2,41,31,21040
2016,158,4,1,1,2,0,0,41,30,20850
2016,174,4,1,1,4,1,2,42,31,24700
2016,158,4,0,1,2,0,0,38,26,19050
2016,158,4,1,1,4,1,2,41,31,19440
2016,174,4,1,1,4,1,2,42,31,23700
2016,174,4,1,1,4,1,2,42,31,23200
2016,158,4,1,1,4,1,2,41,31,20440
2016,174,4,1,1,4,1,2,42,31,24700
2016,158,4,1,1,2,0,0,41,30,19850
2017,174,4,0,1,4,0,4,39,30,19700
2017,180,4,0,1,4,0,4,39,30,21300
2017,174,4,1,1,4,0,4,40,31,25300
2017,174,4,1,1,4,0,4,40,31,22800
2017,174,4,1,1,4,0,4,40,31,20500
2017,180,4,1,1,4,0,4,36,30,22100
2017,174,4,1,1,4,1,2,42,32,26600
2017,174,4,1,1,2,0,0,40,31,26225
2017,174,4,1,1,4,1,2,42,32,22300
2017,174,4,1,1,2,0,0,40,31,23525
2017,174,4,1,1,4,1,2,42,32,23800
2017,174,4,0,1,4,1,2,42,31,21500
2017,158,4,1,1,4,1,2,40,31,20540
2017,158,4,0,1,4,1,2,40,28,18740
2017,158,4,1,1,2,0,0,39,30,20950
2017,174,4,1,1,2,0,0,40,31,22400
2017,174,4,1,1,4,1,2,42,32,23300
2017,174,4,1,1,4,1,2,42,32,24800
2017,158,4,1,1,4,1,2,40,31,19540
2017,158,4,1,1,4,1,2,40,31,21140
2017,158,4,0,1,2,0,0,39,28,19150
2017,158,4,1,1,4,1,2,40,31,22140
2017,158,4,1,1,2,0,0,39,30,19950
2017,174,4,1,1,4,1,2,42,32,24800
2017,174,4,0,1,2,0,0,41,30,21600
1997,200,6,0,3,2,2,11,18,14,2949
1997,200,6,0,3,2,2,11,18,14,2992
1997,200,6,0,0,2,2,11,20,15,2529
1997,200,6,0,3,2,2,11,18,14,2580
1997,230,8,0,0,2,2,10,19,14,2668
1997,200,6,0,3,2,2,11,18,14,2583
1997,200,6,0,0,2,2,10,20,15,2637
1997,200,6,0,0,2,2,10,20,15,2517
1997,230,8,0,3,2,2,10,17,11,3046
1997,200,6,0,0,2,2,11,20,15,2265
1997,200,6,0,3,2,2,10,18,14,3046
1997,200,6,0,0,2,2,10,20,15,2896
1997,230,8,0,0,2,2,10,19,14,2891
1997,200,6,0,0,2,2,10,20,15,2713
1997,230,8,0,3,2,2,10,17,11,3120
1997,200,6,0,3,2,2,11,18,14,2653
1997,200,6,0,3,2,2,11,18,14,2541
1997,200,6,0,0,2,2,11,20,15,2486
1997,200,6,0,0,2,2,11,20,15,2268
1997,200,6,0,0,2,2,11,20,15,2207
1997,200,6,0,3,2,2,10,18,14,2925
1997,200,6,0,0,2,2,11,20,15,2242
1997,200,6,0,0,2,2,11,20,15,2554
1997,200,6,0,3,2,2,10,18,14,3088
1997,200,6,0,3,2,2,11,18,14,2749
1997,200,6,0,3,2,2,10,18,14,3220
1997,200,6,0,3,2,2,11,18,14,2996
1997,200,6,0,0,2,2,11,20,15,2366
1998,200,6,0,3,2,2,10,19,14,3265
1998,230,8,0,3,2,2,10,17,12,3676
1998,200,6,0,3,2,2,10,19,14,3427
1998,230,8,0,3,2,2,10,17,12,3470
1998,200,6,0,0,2,2,11,21,16,2898
1998,200,6,0,3,2,2,11,19,14,2920
1998,200,6,0,0,2,2,11,21,16,2580
1998,230,8,0,0,2,2,10,18,13,3357
1998,200,6,0,0,2,2,10,21,16,2996
1998,200,6,0,3,2,2,11,19,14,2883
1998,200,6,0,0,2,2,10,21,16,3094
1998,200,6,0,0,2,2,11,21,16,2885
1998,230,8,0,3,2,2,10,17,12,3419
1998,200,6,0,0,2,2,11,21,16,2668
1998,200,6,0,3,2,2,11,19,14,2789
1998,200,6,0,3,2,2,11,19,14,3321
1998,230,8,0,0,2,2,10,18,13,3342
1998,200,6,0,3,2,2,11,19,14,3025
1998,200,6,0,0,2,2,11,21,16,2653
1998,200,6,0,0,2,2,10,21,16,2740
1998,200,6,0,0,2,2,11,21,16,2639
1998,200,6,0,3,2,2,11,19,14,3067
1998,200,6,0,0,2,2,11,21,16,2817
1998,200,6,0,3,2,2,11,19,14,3350
1998,200,6,0,3,2,2,11,19,14,3282
1998,200,6,0,0,2,2,11,21,16,2430
1999,230,8,1,0,3,2,10,17,13,3696
1999,230,8,1,3,3,2,10,17,13,4098
1998,230,8,0,0,2,2,11,17,13,2949
1998,230,8,0,0,2,2,10,17,13,3345
1998,230,8,0,0,2,2,10,17,13,3034
1998,230,8,0,0,2,2,11,17,13,2697
1998,255,8,0,0,2,2,10,18,12,3360
1998,255,8,0,0,2,2,10,18,12,3068
1998,255,8,0,0,2,2,11,18,12,3090
1998,255,8,0,0,2,2,11,18,12,2847
2012,621,12,1,0,2,2,0,18,12,211000
2012,510,12,1,0,2,2,0,18,12,158700
2012,429,8,1,2,2,2,0,24,15,114100
2012,536,8,1,0,2,2,0,22,15,151500
2013,621,12,1,0,2,2,0,18,12,213200
2013,536,8,1,0,2,2,0,22,15,153000
2013,429,8,1,2,2,2,0,24,15,115300
2013,510,12,1,0,2,2,0,18,12,160300
2014,621,12,1,0,2,2,0,18,12,215500
2014,429,8,1,2,2,2,0,24,15,116600
2014,510,12,1,0,2,2,0,18,12,162000
2014,536,8,1,0,2,2,0,22,15,154600
2015,208,4,3,1,4,1,2,38,26,31500
2015,208,4,3,2,4,1,2,32,24,33500
2015,355,4,3,2,4,1,2,31,23,48500
2016,208,4,3,1,4,1,2,38,26,32050
2016,375,4,3,2,4,1,2,31,23,49500
2016,208,4,3,2,4,1,2,33,24,34050
2017,208,4,1,1,4,1,2,38,26,32400
2017,208,4,1,2,4,1,2,32,23,34400
2017,375,4,1,2,4,1,2,30,23,49950
2001,225,6,1,1,2,1,0,27,17,29980
2001,225,6,1,1,2,1,0,27,17,27980
2002,225,6,1,1,2,1,0,27,17,28030
2002,225,6,1,1,2,1,0,27,17,30030
2003,260,6,0,1,2,1,0,26,17,32700
2003,260,6,1,1,2,1,0,27,17,30550
2003,225,6,1,1,2,1,0,27,17,30350
2003,225,6,1,1,2,1,0,27,17,28200
2003,260,6,0,1,2,1,0,26,17,30550
2004,140,4,1,1,4,1,2,31,22,19505
2005,140,4,1,1,4,1,2,31,22,19690
2007,268,6,1,0,2,0,1,25,17,54200
2007,475,8,1,0,2,0,1,18,12,89200
2007,268,6,1,0,2,0,0,25,17,46200
2007,382,8,1,0,2,0,1,22,15,62900
2007,382,8,1,0,2,0,0,22,15,54900
2008,268,6,1,0,2,0,0,25,17,46450
2008,382,8,1,0,2,0,0,22,15,55150
2008,500,8,1,0,2,0,0,19,12,135000
2008,382,8,1,0,2,0,1,21,15,63200
2008,475,8,1,0,2,0,1,18,12,89500
2008,268,6,1,0,2,0,1,25,17,54500
2009,268,6,1,0,2,1,1,25,17,56100
2009,382,8,1,0,2,1,1,21,15,64800
2009,382,8,1,0,2,1,0,22,15,56800
2009,268,6,1,0,2,1,0,25,17,48100
2015,402,8,1,0,4,1,2,26,17,73200
2015,577,8,1,2,4,1,2,22,16,106550
2015,329,6,1,0,4,1,2,30,20,65990
2015,329,6,1,2,4,1,2,28,20,68490
2015,402,8,1,2,4,1,2,24,17,75700
2016,329,6,1,0,4,1,2,30,20,66900
2016,329,6,1,2,4,1,2,26,19,69400
2016,577,8,1,2,4,1,2,22,16,107800
2016,402,8,1,2,4,1,2,25,17,76600
2016,402,8,1,0,4,1,2,26,17,74100
2017,402,8,1,0,4,1,2,26,18,74850
2017,402,8,1,2,4,1,2,25,17,77350
2017,577,8,1,2,4,1,2,22,16,108900
2008,148,4,0,1,2,0,0,33,24,14410
2008,148,4,0,1,4,0,2,33,24,15120
2008,260,4,0,1,2,0,0,30,22,22335
2008,148,4,0,1,4,0,2,33,24,14410
2008,173,4,0,1,4,0,2,32,22,19695
2008,148,4,0,1,2,0,0,33,24,15120
2008,173,4,0,1,2,0,0,32,22,19695
2009,155,4,0,1,2,0,0,35,25,16460
2009,155,4,0,1,4,0,2,35,25,15660
2009,260,4,0,1,2,0,0,30,22,23425
2009,155,4,0,1,2,0,0,35,25,15660
2009,260,4,0,1,4,0,2,30,22,23425
2009,155,4,0,1,4,0,2,37,25,14990
2009,155,4,0,1,2,0,0,37,25,14990
2009,155,4,0,1,4,0,2,35,25,16460
2010,155,4,0,1,4,0,2,37,25,15670
2010,260,4,0,1,2,0,0,30,22,24535
2010,155,4,0,1,2,0,0,37,25,14990
2010,155,4,0,1,4,0,2,37,25,16470
2010,155,4,0,1,4,0,2,37,25,14990
2010,155,4,0,1,2,0,0,37,25,16470
2010,155,4,0,1,2,0,0,37,25,15670
2012,300,8,1,0,4,0,9,20,14,28340
2012,242,5,1,3,4,0,10,23,17,29480
2012,185,4,0,3,4,0,10,24,18,23030
2012,185,4,0,3,2,0,11,24,18,20980
2012,242,5,1,3,4,0,9,21,16,30320
2012,242,5,1,0,4,0,10,23,17,26160
2012,242,5,1,0,4,0,9,23,17,27490
2012,185,4,1,0,4,0,10,25,18,22955
2012,185,4,0,0,4,0,10,25,18,19730
2012,185,4,1,3,2,0,11,23,17,24440
2012,185,4,0,0,2,0,11,25,18,17475
2012,185,4,1,0,4,0,9,25,18,24285
2012,185,4,1,3,4,0,10,23,17,26620
2012,185,4,1,0,2,0,11,25,18,20370
2012,300,8,1,0,4,0,10,20,14,27010
2012,242,5,1,3,4,0,9,21,16,28460
2015,200,4,1,3,4,0,10,25,19,29220
2015,200,4,1,0,4,0,9,27,20,29550
2015,305,6,1,0,4,0,9,26,18,25850
2015,305,6,1,0,4,0,9,26,18,28630
2015,200,4,1,0,4,0,9,27,20,27110
2015,200,4,1,0,4,0,9,27,20,24330
2015,200,4,1,3,4,0,10,25,19,26885
2015,305,6,1,3,4,0,9,24,17,30005
2015,305,6,1,3,4,0,9,24,17,34415
2015,200,4,0,0,4,0,10,26,19,21775
2015,305,6,1,3,4,0,9,24,17,32085
2015,305,6,1,0,4,0,9,26,18,30785
2015,305,6,1,3,4,0,9,24,17,32385
2015,305,6,1,3,4,0,9,24,17,34115
2015,200,4,1,0,4,0,10,27,20,25170
2015,200,4,0,0,4,0,10,26,19,20120
2015,200,4,1,0,4,0,10,27,20,27630
2015,305,6,1,3,4,0,9,24,17,29705
2015,200,4,1,3,4,0,10,25,19,31555
2016,305,6,1,3,4,0,9,24,17,30665
2016,305,6,1,3,4,0,9,24,17,32895
2016,305,6,1,3,4,0,9,24,17,35000
2016,305,6,1,3,4,0,9,24,17,30365
2016,200,4,1,0,4,0,10,27,20,28515
2016,305,6,1,3,4,0,9,24,17,33195
2016,200,4,1,3,4,0,10,25,19,30030
2016,200,4,0,0,4,0,10,26,19,20100
2016,200,4,1,3,4,0,10,25,19,32440
2016,305,6,1,0,4,0,9,26,18,31670
2016,305,6,1,0,4,0,9,26,18,26510
2016,200,4,1,0,4,0,9,27,20,30435
2016,200,4,1,3,4,0,10,25,19,27545
2016,200,4,1,0,4,0,9,27,20,24990
2016,305,6,1,3,4,0,9,24,17,35300
2016,200,4,1,0,4,0,9,27,20,27920
2016,200,4,0,0,4,0,10,26,19,22435
2016,200,4,1,0,4,0,10,27,20,25980
2016,305,6,1,0,4,0,9,26,18,29440
1992,92,4,0,1,2,0,5,33,27,2000
1992,92,4,0,1,2,0,5,32,25,2000
1993,92,4,0,1,2,0,0,36,28,2000
1993,113,4,0,1,4,0,2,31,23,2000
1993,92,4,0,1,2,0,0,36,28,2000
1993,92,4,0,1,4,0,2,36,28,2000
1994,113,4,0,1,4,0,2,30,23,2000
1994,92,4,0,1,2,0,0,35,28,2000
1994,113,4,0,1,4,0,2,30,23,2000
1994,92,4,0,1,2,0,0,35,28,2000
1992,113,4,0,1,4,0,3,26,21,2000
1992,92,4,0,1,2,0,5,32,25,2000
1992,92,4,0,1,2,0,5,33,27,2000
1992,113,4,0,1,4,0,3,26,21,2000
1992,113,4,0,2,4,0,3,24,19,2000
1993,92,4,0,1,2,0,0,36,28,2000
1993,92,4,0,1,2,0,0,36,28,2000
1993,113,4,0,2,4,0,3,24,19,2000
1993,113,4,0,1,4,0,2,31,23,2000
1993,92,4,0,1,4,0,2,36,28,2000
1993,136,4,0,1,4,0,3,26,19,2000
1993,113,4,0,1,4,0,3,26,21,2000
1994,113,4,0,1,4,0,3,27,21,2000
1994,136,4,0,1,4,0,3,25,19,2000
1994,136,4,0,2,4,0,3,22,18,2000
1994,92,4,0,1,2,0,0,35,28,2000
1994,92,4,0,1,2,0,0,35,28,2000
1994,113,4,0,1,4,0,2,30,23,2000
1994,113,4,0,1,4,0,2,30,23,2000
2002,234,6,1,3,4,2,2,24,16,25520
2002,200,6,1,3,4,2,2,26,18,22790
2002,250,6,1,3,4,2,2,24,16,28415
2003,200,6,1,1,4,2,2,27,19,23180
2003,234,6,1,1,4,2,2,25,17,25910
2003,250,6,1,1,4,2,2,25,17,28805
2004,200,6,1,1,4,2,2,27,19,23480
2004,234,6,1,1,4,2,2,25,17,26210
2004,250,6,1,1,4,2,2,25,17,29105
2011,600,12,1,2,4,2,2,17,10,206600
2012,600,12,1,2,4,2,2,17,10,209600
2013,600,12,1,2,4,2,2,17,10,209600
2011,552,12,1,2,4,2,2,18,11,181200
2012,552,12,1,2,4,2,2,19,11,184200
2013,552,12,1,2,4,2,2,19,11,184200
2014,626,12,1,2,2,1,1,20,12,238700
2010,600,12,1,2,2,1,0,17,10,207700
2014,616,12,1,2,2,1,0,20,13,217000
2015,572,8,1,2,2,1,0,23,13,337000
2014,500,8,1,2,2,1,0,24,15,177500
2014,521,8,1,2,2,1,0,24,15,196500
2014,567,12,1,2,2,1,0,21,12,198600
2015,626,12,1,2,2,1,1,20,12,250100
2015,626,12,1,2,2,1,0,21,12,227600
2015,567,12,1,2,2,1,0,21,12,203500
2015,521,8,1,2,2,1,1,24,14,219400
2015,500,8,1,2,2,1,1,24,14,206300
2015,500,8,1,2,2,1,0,25,15,187900
2015,567,12,1,2,2,1,1,20,12,223600
2015,521,8,1,2,2,1,0,25,15,199700
2016,521,8,1,2,2,1,1,24,14,231800
2016,500,8,1,2,2,1,0,25,15,198500
2016,500,8,1,2,2,1,1,24,14,218400
2016,626,12,1,2,2,1,0,21,12,239400
2016,582,12,1,2,2,1,1,20,12,236100
2016,582,12,1,2,2,1,0,21,12,214600
2016,521,8,1,2,2,1,0,25,15,210700
2016,626,12,1,2,2,1,1,20,12,263400
2010,600,12,1,2,2,1,1,17,10,231400
2011,600,12,1,2,2,1,1,17,10,236100
2012,567,12,1,2,2,1,1,19,11,212800
2013,567,12,1,2,2,1,1,19,11,212800
2013,500,8,1,2,2,1,1,24,14,191400
2014,500,8,1,2,2,1,1,24,14,195200
2014,567,12,1,2,2,1,1,20,12,218500
2014,521,8,1,2,2,1,1,24,14,216200
2011,621,12,1,2,2,1,1,19,12,280400
2012,621,12,1,2,2,1,1,19,12,280400
2010,621,12,1,2,2,1,0,19,12,267000
2011,621,12,1,2,2,1,0,19,12,267000
2012,621,12,1,2,2,1,0,19,12,267000
2001,420,8,1,0,2,2,0,15,10,299900
2001,400,8,1,0,2,2,0,15,10,279900
2001,420,8,1,0,2,2,0,15,10,309900
2001,420,8,1,0,2,2,0,15,10,319900
2003,420,8,1,0,2,2,0,15,10,328990
2003,420,8,1,0,2,2,0,15,10,318990
2001,275,8,1,1,4,2,2,23,15,39660
2002,275,8,1,1,4,2,2,23,15,39895
2002,275,8,1,1,4,2,2,23,15,38185
2002,275,8,1,1,4,2,2,23,15,38790
2002,275,8,1,1,4,2,2,23,15,39775
2017,305,6,1,1,4,2,2,26,17,44560
2017,305,6,1,2,4,2,2,24,16,46560
2017,305,6,1,2,4,2,2,24,16,49515
2017,,6,1,2,4,2,2,25,17,55915
2017,,6,1,1,4,2,2,27,18,62915
2017,,6,1,1,4,2,2,27,18,53915
2017,,6,1,2,4,2,2,25,17,64915
2017,305,6,1,1,4,2,2,26,17,47515
1998,195,6,0,1,4,1,2,26,17,2655
1999,200,6,0,1,4,1,2,26,17,2702
2000,200,6,0,1,4,1,2,27,18,2937
1998,125,4,0,1,4,1,2,32,21,2000
1998,125,4,0,1,4,1,2,32,21,2000
1998,125,4,0,1,4,1,2,32,21,2000
1998,125,4,0,1,4,1,2,32,21,2000
1999,125,4,0,1,4,1,2,31,21,2000
1999,125,4,0,1,4,1,2,31,21,2000
2000,170,6,0,1,4,1,2,27,18,2000
2000,125,4,0,1,4,1,2,31,21,2079
2001,325,8,1,0,2,2,1,15,10,359990
2017,137,4,0,1,4,0,4,35,27,18750
2017,137,4,1,1,4,0,4,36,28,19490
2015,140,4,1,1,4,0,2,42,30,18965
2015,132,4,1,1,4,0,2,38,29,18965
2015,140,4,1,1,4,0,2,40,30,19665
2015,132,4,1,1,4,0,2,37,29,19895
2015,132,4,1,1,4,0,2,36,27,17550
2015,132,4,0,1,4,0,2,37,28,16950
2015,132,4,0,1,4,0,2,37,28,21495
2015,132,4,1,1,4,0,2,38,29,22025
2015,132,4,1,1,4,0,2,37,29,22955
2015,132,4,1,1,4,0,2,37,29,19195
2015,140,4,1,1,4,0,2,40,30,22725
2015,132,4,1,1,4,0,2,38,29,18565
2016,140,4,1,1,4,0,2,42,30,19135
2016,132,4,1,1,4,0,2,38,29,19135
2016,132,4,1,1,4,0,2,37,29,20065
2016,132,4,0,1,4,0,2,37,28,17300
2016,132,4,1,1,4,0,2,37,29,23125
2016,132,4,0,1,4,0,2,37,28,21665
2016,132,4,1,1,4,0,2,38,29,22195
2016,140,4,1,1,4,0,2,40,30,19835
2016,132,4,1,1,4,0,2,37,29,20635
2016,140,4,1,1,4,0,2,40,30,22895
2016,132,4,1,1,4,0,2,36,27,17900
2016,132,4,1,1,4,0,2,38,29,18735
2016,132,4,1,1,4,0,2,37,29,19365
2017,132,4,1,1,4,0,2,35,28,22680
2017,140,4,1,1,4,0,2,40,30,21300
2017,132,4,1,1,4,0,2,36,28,18500
2017,132,4,0,1,4,0,2,35,27,21665
2017,140,4,1,1,4,0,2,40,30,19335
2017,132,4,1,1,4,0,2,35,28,21900
2017,132,4,1,1,4,0,2,36,28,21825
2017,132,4,1,1,4,0,2,36,28,18935
2017,132,4,1,1,4,0,2,35,28,20445
1992,158,4,0,1,2,0,5,26,18,2000
1992,178,6,0,1,2,0,5,23,16,2000
1993,178,6,0,1,2,0,5,23,16,2000
1994,178,6,0,1,2,0,5,22,16,2000
1994,120,4,1,1,4,0,2,28,22,2000
1996,120,4,1,1,4,0,2,29,21,2000
2014,455,8,0,0,2,0,0,29,17,53000
2014,455,8,0,0,2,0,0,29,17,57000
2014,455,8,0,0,2,0,1,29,17,62000
2014,455,8,0,0,2,0,1,29,17,58000
2015,460,8,0,0,2,0,1,29,17,68160
2015,460,8,0,0,2,0,0,29,17,64160
2015,650,8,0,0,2,0,1,22,15,83000
2015,455,8,0,0,2,0,1,29,17,63160
2015,460,8,0,0,2,0,1,29,17,64000
2015,455,8,0,0,2,0,0,29,17,55000
2015,650,8,0,0,2,0,0,22,15,87650
2015,460,8,0,0,2,0,1,29,17,73450
2015,455,8,0,0,2,0,0,29,17,64450
2015,460,8,0,0,2,0,0,29,17,69450
2015,460,8,0,0,2,0,0,29,17,60000
2015,455,8,0,0,2,0,1,29,17,59000
2015,650,8,0,0,2,0,0,22,15,82270
2015,650,8,0,0,2,0,1,22,15,86270
2015,650,8,0,0,2,0,1,22,15,91650
2015,650,8,0,0,2,0,0,22,15,79000
2015,455,8,0,0,2,0,1,29,17,68450
2015,455,8,0,0,2,0,0,29,17,59160
2016,650,8,0,0,2,0,0,22,15,88345
2016,650,8,0,0,2,0,0,22,15,79400
2016,460,8,0,0,2,0,0,29,17,70145
2016,455,8,0,0,2,0,0,29,17,65145
2016,650,8,0,0,2,0,1,22,15,83400
2016,650,8,0,0,2,0,0,22,15,82965
2016,460,8,0,0,2,0,1,29,17,68855
2016,455,8,0,0,2,0,0,29,17,59855
2016,460,8,0,0,2,0,1,29,17,64400
2016,460,8,0,0,2,0,1,29,17,74145
2016,455,8,0,0,2,0,1,29,17,63855
2016,650,8,0,0,2,0,1,22,15,86965
2016,455,8,0,0,2,0,1,29,17,59400
2016,650,8,0,0,2,0,1,22,15,92345
2016,460,8,0,0,2,0,0,29,17,60400
2016,460,8,0,0,2,0,0,29,17,64855
2016,455,8,0,0,2,0,1,29,17,69145
2016,455,8,0,0,2,0,0,29,17,55400
2017,650,8,0,0,2,0,1,22,15,87015
2017,455,8,0,0,2,0,0,25,16,59905
2017,460,8,0,0,2,0,1,25,16,74195
2017,455,8,0,0,2,0,0,25,16,65195
2017,650,8,0,0,2,0,0,22,15,88395
2017,455,8,0,0,2,0,1,25,16,59450
2017,455,8,0,0,2,0,0,25,16,55450
2017,460,8,0,0,2,0,0,25,16,70195
2017,460,8,0,0,2,0,1,25,16,68905
2017,460,8,0,0,2,0,0,25,16,65450
2017,650,8,0,0,2,0,0,22,15,79450
2017,460,8,0,0,2,0,0,25,16,69905
2017,455,8,0,0,2,0,1,25,16,69195
2017,455,8,0,0,2,0,1,25,16,63905
2017,460,8,0,0,2,0,1,25,16,69450
2017,460,8,0,0,2,0,0,25,16,60450
2017,460,8,0,0,2,0,1,25,16,79195
2017,650,8,0,0,2,0,1,22,15,92395
2017,650,8,0,0,2,0,1,22,15,83450
2017,650,8,0,0,2,0,0,22,15,83015
2017,460,8,0,0,2,0,1,25,16,73905
2017,460,8,0,0,2,0,1,25,16,64450
2017,460,8,0,0,2,0,0,25,16,64905
2017,460,8,0,0,2,0,0,25,16,75195
1990,164,5,0,2,2,0,5,22,16,2000
1991,164,5,0,2,2,0,5,22,15,2000
2004,390,8,0,0,2,0,0,15,10,81013
2004,390,8,3,0,2,0,0,16,10,85174
2005,385,8,3,0,2,0,0,16,11,86877
2005,385,8,0,0,2,0,0,15,10,82633
2006,390,8,3,0,2,0,0,18,11,87577
2006,390,8,0,0,2,0,0,17,12,79900
1991,188,4,1,0,2,1,0,20,17,2000
2014,185,4,1,2,4,0,6,30,22,26470
2014,185,4,1,1,4,0,6,31,23,23120
2014,185,4,1,2,4,0,6,30,22,30620
2014,185,4,1,1,4,0,6,31,23,29370
2014,185,4,1,2,4,0,6,30,22,24370
2014,185,4,1,2,4,0,6,30,22,29120
2014,185,4,1,2,4,0,6,30,22,29820
2014,185,4,1,1,4,0,6,31,23,28570
2014,185,4,1,1,4,0,6,31,23,25220
2014,185,4,1,1,4,0,6,31,23,27870
2015,185,4,1,2,4,0,6,33,26,32895
2015,185,4,1,1,4,0,6,34,27,23445
2015,185,4,1,2,4,0,6,33,26,30895
2015,185,4,1,1,4,0,6,34,27,25545
2015,185,4,1,2,4,0,6,33,26,29395
2015,185,4,1,2,4,0,6,33,26,24695
2015,185,4,1,2,4,0,6,33,26,26795
2015,185,4,1,1,4,0,6,34,27,28145
2015,185,4,1,1,4,0,6,34,27,31645
2015,185,4,1,1,4,0,6,34,27,29645
2016,185,4,1,2,4,0,6,31,25,27295
2016,185,4,1,2,4,0,6,31,25,31245
2016,185,4,1,1,4,0,6,33,26,32095
2016,185,4,1,2,4,0,6,31,25,25845
2016,185,4,1,1,4,0,6,33,26,28445
2016,185,4,1,1,4,0,6,33,26,29945
2016,185,4,1,2,4,0,6,31,25,25045
2016,185,4,1,1,4,0,6,33,26,24545
2016,185,4,1,1,4,0,6,33,26,25995
2016,185,4,1,2,4,0,6,31,25,33395
2016,185,4,1,1,4,0,6,33,26,23745
2016,185,4,1,2,4,0,6,31,25,29745
2014,130,4,1,1,2,0,5,39,36,20645
2014,130,4,0,1,2,0,5,38,31,19995
2014,130,4,0,1,2,0,5,38,31,23340
2014,130,4,0,1,2,0,5,38,31,21840
2014,130,4,1,1,2,0,5,39,36,22490
2014,130,4,1,1,2,0,5,39,36,23990
2015,130,4,0,1,2,0,5,38,31,21990
2015,130,4,1,1,2,0,5,39,36,24140
2015,130,4,0,1,2,0,5,38,31,23490
2015,130,4,0,1,2,0,5,38,31,20145
2015,130,4,1,1,2,0,5,39,36,20795
2015,130,4,1,1,2,0,5,39,36,22640
2016,130,4,0,1,2,0,5,38,31,22140
2016,130,4,0,1,2,0,5,38,31,24440
2016,130,4,1,1,2,0,5,39,36,22790
2016,130,4,0,1,2,0,5,38,31,20295
2016,130,4,1,1,2,0,5,39,36,25090
2016,130,4,1,1,2,0,5,39,36,20945
1990,190,6,1,0,4,1,2,22,17,2000
1991,190,6,1,0,4,1,2,22,17,2000
1992,190,6,1,0,4,1,2,22,17,2000
2006,215,6,0,0,2,0,0,23,15,29145
2006,215,6,0,0,2,0,1,23,15,38545
2006,330,6,1,0,2,0,1,22,15,49470
2006,215,6,0,0,2,0,0,23,15,34195
2006,330,6,1,0,2,0,0,22,15,45170
2006,215,6,0,0,2,0,1,23,15,34185
2007,215,6,0,0,2,0,1,23,15,38955
2007,215,6,0,0,2,0,1,23,15,34595
2007,215,6,0,0,2,0,5,23,15,29510
2007,215,6,0,0,2,0,5,23,15,34560
2008,215,6,0,0,2,0,1,23,15,39130
2008,215,6,0,0,2,0,5,23,15,34735
2013,278,6,1,1,4,1,4,30,20,33540
2013,278,6,1,2,4,1,4,28,19,37090
2013,278,6,1,1,4,1,4,30,20,30890
2013,192,4,1,1,4,1,4,31,22,33015
2013,278,6,1,1,4,1,4,30,20,35640
2013,192,4,1,1,4,1,4,31,22,27230
2013,278,6,1,2,4,1,4,28,19,34990
2013,192,4,1,1,4,1,4,31,22,30915
2014,278,6,1,1,4,1,4,30,20,33690
2014,192,4,1,1,4,1,4,31,22,33165
2014,192,4,1,1,4,1,4,31,22,31065
